call_id,caller,callee,start_time,end_time,duration_sec,call_type,cid,lac,sector,imei,imsi,operator,circle,roaming,lat,lon
590,7101788241,6622620228,2025-12-15 08:32:00,2025-12-15 08:37:26,326,MISSED,83958,7219,1,811217340604324,404924870797616,Airtel,Maharashtra,False,14.43044309619671,82.91675978184718
591,7992574866,7325850994,2025-12-06 00:16:00,2025-12-06 00:25:25,565,INCOMING,58108,2777,2,477514512937812,404549615609739,Airtel,Maharashtra,False,14.221234762390562,82.46385072383865
592,7501118456,6786045372,2025-11-29 15:28:00,2025-11-29 15:37:20,560,MISSED,67659,7860,1,488849253750944,404763301622388,Airtel,Maharashtra,False,22.253995916851434,87.84260788663939
593,6967728835,7795253118,2025-12-01 16:16:00,2025-12-01 16:16:29,29,OUTGOING,21652,4181,2,655556956439125,404347808671383,BSNL,Delhi,True,14.910081350386317,72.31109721017425
594,6492928572,6976716348,2025-11-26 09:55:00,2025-11-26 10:00:04,304,OUTGOING,30913,2204,3,695254137526299,404796899166250,Vi,Maharashtra,False,17.53067653318181,71.873973688915
595,6290633384,9400325542,2025-11-24 07:05:00,2025-11-24 07:09:45,285,INCOMING,34848,4936,2,291682452697264,404071351862881,Jio,Delhi,False,26.348614558496187,83.03809870831734
596,6351007685,6971294189,2025-12-20 22:01:00,2025-12-20 22:06:33,333,OUTGOING,75484,3718,3,998051234310753,404276718861129,Vi,Rajasthan,False,19.583386244205958,80.41096450611536
597,6711996244,6605416964,2025-12-17 19:25:00,2025-12-17 19:32:45,465,SMS,99339,3644,2,458447938287637,404477669471288,Airtel,Maharashtra,True,22.680923816336435,74.93489199807651
598,8873429057,6419027785,2025-12-23 01:36:00,2025-12-23 01:38:24,144,OUTGOING,46365,5766,2,381895290743951,404478717751730,Vi,Rajasthan,False,14.757117939226077,71.42954864180176
599,8795909756,9218149030,2025-12-07 18:06:00,2025-12-07 18:15:27,567,SMS,70368,2023,3,500588552794699,404377042165742,Airtel,Rajasthan,True,15.076624300938732,71.54184849273575
600,8201182119,6480761125,2025-12-13 11:49:00,2025-12-13 11:53:30,270,INCOMING,24088,4241,1,231646571483706,404592611263074,Jio,Gujarat,False,12.653897860263662,86.09543574395413
601,6223151807,9410159858,2025-12-11 02:03:00,2025-12-11 02:07:32,272,OUTGOING,11293,1070,1,530177470130736,404821798086687,BSNL,Karnataka,False,14.702961009154633,73.45361184493737
602,7110768006,9745794324,2025-12-18 07:29:00,2025-12-18 07:31:06,126,OUTGOING,18215,4132,1,718009479292057,404544423289923,Vi,Rajasthan,True,16.457445424511338,75.82068811807937
603,9250222957,9238867827,2025-12-21 06:31:00,2025-12-21 06:37:34,394,INCOMING,48392,9463,1,795806253864590,404511643364071,Airtel,Rajasthan,False,14.832167748427949,74.07981524008578
604,9770251476,8833086542,2025-11-28 05:11:00,2025-11-28 05:17:29,389,INCOMING,76309,8026,2,177881336130163,404391939359501,Jio,Gujarat,True,13.41924054011289,76.38993350497488
605,7025621914,7938058216,2025-12-02 20:41:00,2025-12-02 20:45:03,243,MISSED,13847,6889,3,129308792358969,404119279885337,Jio,Maharashtra,True,13.930173937609613,71.24962916942968
606,8396509040,6116683198,2025-12-13 04:02:00,2025-12-13 04:07:41,341,MISSED,57715,8090,1,531288011014040,404562250819527,Jio,Maharashtra,True,19.372460288523612,79.34307623634886
607,7213031467,8313706592,2025-12-06 03:13:00,2025-12-06 03:22:56,596,MISSED,85107,6043,2,880831487468531,404971115614981,BSNL,Delhi,False,15.30133949449268,71.21702614465987
608,7597438630,8820849075,2025-12-14 03:42:00,2025-12-14 03:48:14,374,INCOMING,36468,6201,2,776297671268952,404525619901617,Airtel,Maharashtra,True,17.828317776769207,84.4064171408025
609,6401184170,9331227538,2025-11-23 06:40:00,2025-11-23 06:46:36,396,MISSED,85139,2502,2,692383211729202,404043824843255,Airtel,Karnataka,True,20.054676333677712,74.20681747438779
610,6801970443,8247683657,2025-12-07 10:07:00,2025-12-07 10:08:55,115,INCOMING,70753,1786,3,874087483973527,404174279436451,Vi,Karnataka,True,23.046317258069845,79.72021446288119
611,7187308004,8725510740,2025-11-28 05:46:00,2025-11-28 05:48:13,133,OUTGOING,36565,8136,1,694044648692278,404585816232494,Airtel,Karnataka,True,12.628994237457583,85.84142357610625
612,6841129870,9930281903,2025-12-07 22:23:00,2025-12-07 22:24:18,78,INCOMING,55070,7111,3,954241219744871,404898326575657,Airtel,Maharashtra,True,24.790566382544682,81.7157926428495
613,7922439995,8988863955,2025-12-01 20:42:00,2025-12-01 20:50:48,528,INCOMING,30553,3552,1,466986887638283,404555411262214,Vi,Karnataka,True,22.046406231854526,79.59324015792404
614,8634847055,9681556866,2025-11-27 04:34:00,2025-11-27 04:36:26,146,OUTGOING,44216,7341,1,147746748317954,404112858445425,BSNL,Delhi,True,13.30814451118195,75.83800755607676
615,6725223274,8177767909,2025-12-08 03:55:00,2025-12-08 03:56:18,78,MISSED,31972,9126,1,570181228701915,404549899195382,Vi,Delhi,True,25.977257985708434,75.99403443504757
616,6791239679,7562050055,2025-11-30 08:22:00,2025-11-30 08:26:37,277,INCOMING,85807,4617,1,243369154984863,404531804471983,Vi,Gujarat,True,26.73395840850901,82.05076519356743
617,6653282922,7345020516,2025-11-30 11:43:00,2025-11-30 11:47:48,288,MISSED,33401,2829,2,391386896194525,404850265037165,BSNL,Karnataka,True,12.97724735767782,87.89450850198102
618,6358475509,9680245522,2025-12-04 12:15:00,2025-12-04 12:15:28,28,SMS,40522,2116,1,674078718962312,404050421757834,Vi,Karnataka,True,16.43004237035526,81.91310541728882
619,8169846573,7372958582,2025-12-11 07:54:00,2025-12-11 08:03:37,577,MISSED,60640,3355,2,553067460367488,404268372573292,Vi,Rajasthan,False,24.89922047668898,80.04010151266044
620,6525849588,8868694548,2025-12-03 07:49:00,2025-12-03 07:50:21,81,MISSED,13190,9792,2,595457268257036,404692202505475,Jio,Karnataka,True,23.972155046138532,83.15170918430643
621,9787850853,7836054238,2025-12-07 06:18:00,2025-12-07 06:22:19,259,INCOMING,48621,6877,3,212399990923510,404545514995482,Vi,Delhi,False,14.952336309702037,78.37370102110692
622,8950045508,8404132376,2025-12-09 13:17:00,2025-12-09 13:20:36,216,INCOMING,10533,5300,1,338055122512224,404840608223000,Airtel,Delhi,True,15.349589173387365,71.08256216681413
623,9534579603,9823629217,2025-12-09 05:12:00,2025-12-09 05:13:51,111,MISSED,49321,7051,3,766961517477245,404971467537084,Jio,Karnataka,True,17.92755364466211,80.12134268580238
624,7446718939,9685842396,2025-12-16 05:35:00,2025-12-16 05:40:05,305,OUTGOING,54432,5344,3,875193575171443,404985870202289,Jio,Rajasthan,False,19.75236776305634,87.23725512109684
625,6475660933,9050469586,2025-12-15 05:18:00,2025-12-15 05:22:55,295,OUTGOING,82204,1644,2,624984466175370,404832457591726,Vi,Rajasthan,True,21.892076344484735,73.15545296243788
626,8798892395,7972529003,2025-12-18 14:43:00,2025-12-18 14:48:29,329,MISSED,89510,6965,2,744074832440020,404925540594913,Vi,Karnataka,True,17.902618233116357,82.42008803477198
627,9518673877,9557303426,2025-12-11 08:07:00,2025-12-11 08:14:04,424,INCOMING,25063,8392,3,102522585510363,404125300351961,Jio,Karnataka,True,19.400555458130366,73.61680639586302
628,7049432047,9058076948,2025-12-18 08:41:00,2025-12-18 08:49:31,511,OUTGOING,48442,1164,3,619638755790583,404932440137917,Vi,Maharashtra,True,23.959535010140105,79.64489832051547
629,9088414112,7030251476,2025-12-20 15:49:00,2025-12-20 15:50:06,66,OUTGOING,98955,3412,1,353584068855475,404143228317736,Jio,Rajasthan,False,12.586931246249566,71.74017609364095
630,9176864050,7934242734,2025-11-28 03:38:00,2025-11-28 03:46:03,483,SMS,54628,4274,2,787545875895609,404320624237496,Vi,Gujarat,True,16.03899110950433,78.10667685264733
631,7870481686,8666867887,2025-11-20 11:04:00,2025-11-20 11:10:15,375,INCOMING,62296,3875,3,842717323034261,404072333466436,Jio,Maharashtra,True,23.41359337415284,83.61093992011443
632,9462584939,8024162954,2025-12-17 01:27:00,2025-12-17 01:32:29,329,SMS,73828,2306,1,992107567308558,404389270676386,Airtel,Gujarat,True,26.32330940299519,76.25628743630168
633,6133640480,6542302931,2025-12-14 16:44:00,2025-12-14 16:47:59,239,MISSED,37436,8377,3,781133177698575,404692886045761,Vi,Gujarat,False,20.186839073850656,81.96841104076992
634,7352569314,8947752871,2025-11-22 13:16:00,2025-11-22 13:20:20,260,OUTGOING,46958,5178,3,707991574560923,404198319605670,BSNL,Maharashtra,True,20.513815764245052,84.31809929421513
635,6717826501,9675363528,2025-11-20 22:35:00,2025-11-20 22:35:17,17,INCOMING,69295,1416,2,265559080087675,404003595064263,Vi,Karnataka,True,13.714752181436417,86.68920075063015
636,6312119030,7199481686,2025-12-11 04:01:00,2025-12-11 04:01:59,59,MISSED,67481,1378,3,986492821182979,404796770785176,Airtel,Karnataka,False,19.158597869175274,74.22355747339816
637,6925693742,7311299365,2025-11-22 12:17:00,2025-11-22 12:20:27,207,SMS,69113,6719,1,584395914878142,404086041893090,BSNL,Maharashtra,False,20.52187626328037,77.18768648456755
638,9277727032,7305439860,2025-11-28 22:59:00,2025-11-28 23:03:30,270,OUTGOING,46035,1688,3,878130620263725,404978699370955,Jio,Delhi,True,15.879528058155675,72.74348823994751
639,6999710096,9290223142,2025-12-08 09:55:00,2025-12-08 09:56:51,111,INCOMING,20763,6292,2,523899478601570,404885881186513,BSNL,Rajasthan,False,16.307891695190094,87.86470303885075
640,8795029618,9896372960,2025-11-26 23:13:00,2025-11-26 23:17:51,291,MISSED,88677,3263,2,472209041612026,404938709944726,Jio,Gujarat,True,18.036546609673962,86.68601742263732
641,6726197690,6476696154,2025-12-01 07:38:00,2025-12-01 07:43:50,350,INCOMING,24650,6614,3,973207483206181,404609303661155,Jio,Delhi,False,12.321139164443622,79.71922834505007
642,7639010804,8347836231,2025-12-14 21:46:00,2025-12-14 21:48:57,177,INCOMING,97485,2565,1,164585057037858,404631260550685,BSNL,Maharashtra,True,17.153266649330853,85.15659929877557
643,9446085630,6475541325,2025-12-24 10:03:00,2025-12-24 10:12:35,575,OUTGOING,11457,7135,3,194534045016659,404481216831768,Jio,Delhi,True,15.383168111944714,79.37724359089675
644,7810088359,9177864023,2025-12-17 21:43:00,2025-12-17 21:51:24,504,MISSED,76628,1319,2,365042079977625,404434994448086,BSNL,Delhi,True,17.239957634846633,81.22454238404967
645,6547410581,9686549423,2025-12-23 20:50:00,2025-12-23 20:54:57,297,OUTGOING,88089,8628,1,961984011505746,404472063163314,BSNL,Delhi,False,13.91619410910802,71.6042397780883
646,9547810690,9238241705,2025-12-22 18:57:00,2025-12-22 18:57:58,58,OUTGOING,10767,2845,2,756489208241864,404116041454547,Airtel,Maharashtra,True,26.24843649183832,83.59486756894255
647,8668654285,9121028158,2025-12-02 20:44:00,2025-12-02 20:45:51,111,SMS,59207,2126,3,869968685984506,404531843200374,Vi,Karnataka,True,21.49747925686478,72.29884270543423
648,8287825528,7209124347,2025-11-29 19:10:00,2025-11-29 19:13:03,183,SMS,32920,7032,2,437631127587758,404514123416485,Airtel,Karnataka,False,22.865637106311834,84.86921734454552
649,6516457908,8322282300,2025-11-22 17:14:00,2025-11-22 17:16:54,174,INCOMING,55645,8102,3,885751796513703,404894392123677,BSNL,Karnataka,False,24.626739817717414,84.07650557806694
650,6198099208,6053274943,2025-11-30 21:36:00,2025-11-30 21:41:48,348,INCOMING,24444,5071,2,692226463853943,404220337256536,Vi,Karnataka,True,19.975075182864916,82.75740455937358
651,9541350029,8569925834,2025-11-23 07:54:00,2025-11-23 07:59:29,329,INCOMING,19210,4385,3,508143428830946,404997720555450,BSNL,Maharashtra,False,13.390724609398779,70.65088684944571
652,9136383309,9191990493,2025-12-01 09:55:00,2025-12-01 09:57:22,142,INCOMING,52473,7590,2,803665549877315,404944258283271,Airtel,Delhi,True,20.593704669096766,75.45631040701592
653,9767810561,8868199272,2025-12-01 15:00:00,2025-12-01 15:01:13,73,INCOMING,16525,6984,1,555732937711213,404368904630184,Vi,Delhi,True,21.389457888334064,74.73602625839517
654,6795987070,8689406206,2025-12-14 23:32:00,2025-12-14 23:35:47,227,INCOMING,49350,8025,3,251581585646653,404482261649839,Vi,Rajasthan,False,23.92703158694928,76.48245533448734
655,6148907677,7843325195,2025-11-21 15:42:00,2025-11-21 15:47:12,312,SMS,10474,5135,3,896193597489930,404273972359661,Jio,Karnataka,False,18.906552739674872,71.57756944174909
656,9675186737,8462516692,2025-11-25 16:10:00,2025-11-25 16:19:44,584,INCOMING,31624,9228,1,512311100113556,404293141427503,BSNL,Karnataka,False,14.04128484472902,86.86524081455913
657,9570722067,6945860452,2025-12-08 10:22:00,2025-12-08 10:23:59,119,MISSED,10975,1660,2,847403716468395,404690362588148,Airtel,Karnataka,False,16.54041449277959,79.96844033282278
658,6403113980,8255887560,2025-12-15 15:36:00,2025-12-15 15:44:50,530,SMS,18139,3064,1,466944966113160,404291493209122,Jio,Delhi,True,17.80931674237816,75.49943759184443
659,9561759696,6277828065,2025-12-22 19:27:00,2025-12-22 19:29:02,122,MISSED,74263,1061,1,314232778992095,404274985890823,Vi,Delhi,True,22.33467586130562,77.1456673073371
660,8222415148,8982642006,2025-12-20 06:57:00,2025-12-20 07:05:22,502,OUTGOING,68867,1381,3,238186630858151,404326033873333,Airtel,Delhi,False,21.13245287470259,78.04964572908705
661,7866575435,7994725549,2025-11-24 02:26:00,2025-11-24 02:27:35,95,SMS,90588,3848,3,375076066099726,404448140391058,Airtel,Gujarat,True,17.69754761436554,80.81069800049112
662,9833358361,6707916595,2025-12-03 12:24:00,2025-12-03 12:30:08,368,INCOMING,48916,2481,3,480826892845461,404996209539604,BSNL,Maharashtra,True,27.784243980687677,79.28222969853695
663,8711445298,7912317477,2025-12-16 10:25:00,2025-12-16 10:30:56,356,MISSED,29671,1492,1,512401852674552,404672761983154,Airtel,Karnataka,True,21.692397109710193,86.54905551785951
664,7019768963,8905229110,2025-12-06 20:54:00,2025-12-06 21:03:55,595,INCOMING,89917,3166,3,739667224881499,404116969931523,Vi,Delhi,True,15.795628667775912,78.94534269230495
665,7651463573,9379066955,2025-12-24 00:41:00,2025-12-24 00:46:45,345,SMS,62217,2363,1,147645200397803,404830095067095,Vi,Delhi,False,13.62851956192646,87.85884426681963
666,8579776673,8031077722,2025-12-17 03:39:00,,0,MISSED,68943,5009,2,148064909604200,404001155169863,Airtel,Rajasthan,False,14.445746226949312,85.32564923941172
667,8723456086,7747931045,2025-11-29 01:59:00,2025-11-29 02:00:42,102,MISSED,12032,4284,1,272648629274837,404652847574737,Airtel,Maharashtra,False,15.93532365415213,73.75318925843204
668,7554147216,6170793532,2025-12-05 11:48:00,2025-12-05 11:52:58,298,INCOMING,79644,4714,2,472784280924421,404935905071386,Airtel,Delhi,True,14.57090197215289,86.75071386359049
669,6601398919,7025881554,2025-12-09 16:49:00,2025-12-09 16:50:47,107,INCOMING,10564,7301,3,466667670122857,404826568454584,BSNL,Delhi,False,14.985072384820892,72.09459516193857
670,7423124572,8031396460,2025-12-19 16:03:00,2025-12-19 16:07:21,261,INCOMING,62158,6731,1,956453512262498,404719277072525,BSNL,Delhi,True,16.561522699101552,84.71409475284145
671,8623280418,7921861039,2025-12-23 02:48:00,2025-12-23 02:54:41,401,INCOMING,49300,6487,3,903659137611603,404238760957616,Jio,Rajasthan,False,14.773977524716077,76.85121928257844
672,8218662540,8306429628,2025-11-22 04:28:00,2025-11-22 04:35:37,457,MISSED,70665,9683,2,332984169457712,404193486115696,BSNL,Rajasthan,False,26.348246794022803,85.80353776801125
673,6940893373,9579069575,2025-12-18 19:41:00,2025-12-18 19:42:16,76,OUTGOING,28490,7907,3,823662664331667,404529504648032,Jio,Rajasthan,True,13.283739930586275,85.62502042193411
674,7455395417,7987933990,2025-11-27 05:03:00,2025-11-27 05:07:25,265,SMS,71453,8843,2,734780869988084,404756852736703,Jio,Maharashtra,True,20.392182233124075,84.50665720211718
675,8201891133,7704229481,2025-12-14 04:50:00,2025-12-14 04:53:00,180,INCOMING,76128,4861,2,686495154782005,404538064148712,Airtel,Rajasthan,True,18.566349231834586,84.22054785352711
676,7705166600,9507623255,2025-12-03 00:33:00,2025-12-03 00:37:49,289,OUTGOING,47813,1147,3,119966522162704,404375945357076,Airtel,Gujarat,False,27.718057870537702,75.48422450376474
677,7482722098,9778981434,2025-12-15 03:05:00,2025-12-15 03:11:40,400,SMS,57904,7493,3,592197130846390,404171926115878,BSNL,Karnataka,False,13.792622434688838,71.45654709492254
678,8119766412,8900907711,2025-11-23 03:58:00,2025-11-23 03:58:32,32,SMS,65615,4812,3,450273698157450,404330409371774,BSNL,Maharashtra,True,18.365689584731868,77.2536432177729
679,7179962925,6709545516,2025-12-10 01:11:00,2025-12-10 01:16:37,337,OUTGOING,99600,1961,1,926834418576551,404462696226834,BSNL,Delhi,False,27.5115269324059,73.12344126975715
680,7765322059,9789271623,2025-12-04 07:04:00,2025-12-04 07:09:33,333,MISSED,93133,3567,1,436208626641852,404050142058940,Airtel,Rajasthan,False,25.848114014303682,82.5091196002443
681,7328745711,7274435488,2025-12-07 19:48:00,2025-12-07 19:54:35,395,INCOMING,14211,7618,1,900886649226203,404033770814616,Jio,Delhi,True,25.073153135188477,76.22979507768014
682,8733323098,6009035949,2025-11-29 03:21:00,2025-11-29 03:26:20,320,SMS,98261,4512,2,816799245015470,404919297199792,BSNL,Maharashtra,False,16.126445232719036,87.56098361547846
683,8593281710,9743483731,2025-12-14 12:43:00,2025-12-14 12:43:30,30,OUTGOING,22195,1598,2,200404552971921,404831786095939,Jio,Gujarat,True,14.734201398241053,81.53749739221598
684,7648575453,9437498016,2025-12-12 11:03:00,2025-12-12 11:03:12,12,MISSED,80424,5500,3,735866009565668,404629626406638,Jio,Gujarat,True,22.698291518790896,84.80465014541849
685,7799367067,8360443815,2025-12-22 11:38:00,2025-12-22 11:46:50,530,INCOMING,59350,1655,2,439009930490992,404963808870731,Airtel,Maharashtra,False,26.870015826041374,72.38544410935327
686,6344370553,7379032818,2025-12-23 18:15:00,2025-12-23 18:20:05,305,MISSED,72583,1481,1,744926919817256,404714736998145,Vi,Gujarat,True,20.90820628822288,85.51626068090721
687,8871497662,8774961948,2025-12-17 06:26:00,2025-12-17 06:31:34,334,SMS,69111,8145,3,469885360013513,404832742786866,BSNL,Karnataka,True,21.145803031518398,86.6096294292411
688,8549753674,8571364300,2025-12-17 21:37:00,2025-12-17 21:40:59,239,OUTGOING,23564,9284,2,998099732877874,404503008262856,BSNL,Rajasthan,True,16.479665498564547,78.76711453874084
689,8630983032,6662806054,2025-12-07 04:21:00,2025-12-07 04:24:14,194,MISSED,66257,3797,1,863177771877122,404359221946821,Jio,Delhi,True,24.31188693107099,80.91255287951759
690,6517794458,9182490228,2025-11-28 20:55:00,2025-11-28 20:55:21,21,INCOMING,18444,2318,2,995009036273244,404712230207874,Vi,Maharashtra,False,14.992699976920374,83.76657641625391
691,8293372815,6610474279,2025-12-21 11:58:00,2025-12-21 12:05:07,427,SMS,59002,3844,3,197860880118864,404723367129085,BSNL,Delhi,False,17.178867782467897,73.14709529068743
692,8287038731,7267190178,2025-11-28 01:11:00,2025-11-28 01:15:02,242,SMS,82678,9546,3,109803202725696,404234407288620,Vi,Gujarat,True,18.80698301786267,79.04618937634197
693,7715275726,6187857881,2025-12-15 08:32:00,2025-12-15 08:33:27,87,SMS,65881,4257,2,827207210984660,404264392355888,Airtel,Gujarat,True,20.12176605895128,77.17593449990164
694,6927933566,7473892574,2025-12-06 09:28:00,2025-12-06 09:28:43,43,INCOMING,71087,8737,1,317255132304888,404162545633051,Vi,Delhi,True,15.878555718641284,72.63473185892049
695,7663838484,8974234037,2025-12-15 13:27:00,2025-12-15 13:33:51,411,MISSED,59581,8695,2,738173857183377,404702970038882,BSNL,Maharashtra,False,13.837389195827257,76.61561960124757
696,6333352364,7182753142,2025-12-19 08:24:00,2025-12-19 08:31:47,467,MISSED,86545,1109,1,988292819791481,404126471408827,Jio,Karnataka,True,21.76992067906612,71.22710156893888
697,6971861355,9429017441,2025-12-13 05:44:00,2025-12-13 05:48:14,254,INCOMING,67100,8683,1,530045722723778,404836906857627,Vi,Maharashtra,False,16.618088851844092,70.46461432509076
698,8487930027,9936918350,2025-12-17 03:02:00,2025-12-17 03:11:32,572,OUTGOING,52275,4381,3,333270114847806,404095858803047,Airtel,Delhi,True,21.299811542761795,72.43299320478681
699,9821026378,8500524591,2025-12-20 19:34:00,2025-12-20 19:36:17,137,INCOMING,91123,5302,2,868143610161145,404505541641827,Jio,Maharashtra,True,14.469803444387237,87.33607200860513
700,7687811451,8956677024,2025-11-24 10:37:00,2025-11-24 10:40:20,200,MISSED,61305,3092,1,536648566806967,404667569040292,Airtel,Delhi,False,19.698241629677078,79.89153164611031
701,8773434374,6612437187,2025-12-11 18:23:00,2025-12-11 18:27:24,264,MISSED,34065,1784,1,831883430045239,404276363439296,Vi,Gujarat,True,20.521430920825374,87.38479890075796
702,6663399571,7459296018,2025-12-09 12:15:00,2025-12-09 12:15:46,46,MISSED,16209,5324,1,273428111852433,404940626658722,Vi,Rajasthan,False,12.82917658915883,77.78496180994237
703,7462883754,7657318382,2025-11-26 08:55:00,2025-11-26 08:56:58,118,INCOMING,13469,6353,2,505159709686154,404206593338224,Vi,Gujarat,True,17.38566845110273,75.61269039553467
704,8908210981,9638436415,2025-12-04 09:41:00,2025-12-04 09:43:01,121,SMS,73527,5833,3,198150873642375,404695104908975,Jio,Delhi,True,14.150634831023588,79.1105535311244
705,6935841395,8492032439,2025-12-10 13:12:00,2025-12-10 13:16:45,285,INCOMING,62104,3248,2,508194143896606,404563359520368,Airtel,Gujarat,True,13.013999527564284,77.91121039539239
706,6603670380,8085591876,2025-11-30 23:43:00,2025-11-30 23:44:10,70,SMS,40357,6379,3,693311195506039,404375833067962,Airtel,Karnataka,False,27.839363718239124,71.90196431671139
707,8284547650,6583209516,2025-12-01 11:03:00,2025-12-01 11:07:55,295,INCOMING,76500,7260,2,302266870452586,404822117515226,Airtel,Delhi,True,17.157661519595568,81.53487366442371
708,6687301865,7698377266,2025-12-09 18:29:00,2025-12-09 18:30:33,93,MISSED,33001,1901,2,776411449690373,404249739729020,Jio,Delhi,True,24.957991133674156,73.8886872851728
709,7969341326,8095304948,2025-12-07 05:22:00,2025-12-07 05:30:31,511,SMS,35917,8249,1,971540668440699,404431532571682,Vi,Gujarat,True,16.07425047622022,81.15258318816093
710,9815664726,7907513989,2025-12-13 10:18:00,2025-12-13 10:27:22,562,SMS,85922,1112,1,793534117004049,404481415160604,Airtel,Gujarat,False,22.904043555582867,81.70361966316676
711,7238691916,8606518330,2025-12-06 20:28:00,2025-12-06 20:31:40,220,OUTGOING,95563,8089,1,374526370675325,404468025773791,Airtel,Maharashtra,True,24.163645758234985,72.73644735631567
712,7461951471,9322324245,2025-12-12 10:14:00,2025-12-12 10:23:05,545,INCOMING,28084,2943,2,575280995544132,404706427108840,BSNL,Rajasthan,False,21.53021984972551,71.10429328799202
713,8378172720,8286028684,2025-12-17 18:51:00,2025-12-17 18:59:35,515,SMS,57719,2764,1,428346677813612,404366132679476,BSNL,Karnataka,True,19.545219016802534,84.05370854923191
714,9580499322,9601541462,2025-11-20 11:39:00,2025-11-20 11:43:21,261,OUTGOING,89341,8949,2,315170801400706,404179644802401,Vi,Rajasthan,True,18.589454626356297,78.27640762784776
715,7113834911,9045190764,2025-12-14 12:07:00,2025-12-14 12:16:39,579,INCOMING,65695,8648,3,907257044095737,404745938698622,BSNL,Delhi,False,17.581892264687923,71.04694831909856
716,7160705003,7009477140,2025-12-19 04:06:00,2025-12-19 04:09:57,237,MISSED,23244,4088,2,980897065222282,404440426681155,Jio,Delhi,True,26.87246630796521,87.90759370905582
717,7491543538,6709709184,2025-12-17 10:54:00,2025-12-17 11:01:56,476,INCOMING,24711,3904,3,529202880755646,404103077985916,Airtel,Rajasthan,False,25.289910524603666,71.0400500979346
718,7907153378,6646484876,2025-11-20 01:56:00,2025-11-20 02:02:14,374,OUTGOING,59662,1187,3,351164605479777,404593595872227,Airtel,Rajasthan,False,27.4404305706642,82.51063411945395
719,7725626802,9360332284,2025-12-14 11:41:00,2025-12-14 11:45:13,253,INCOMING,39216,8365,3,338665897692258,404443781031125,Airtel,Karnataka,False,13.988755575768716,87.70622065474144
720,8445457144,9403853463,2025-12-03 10:37:00,2025-12-03 10:40:22,202,OUTGOING,50795,8964,2,434959048319974,404361412839943,Vi,Maharashtra,False,23.69387960325831,74.30524187588667
721,6169477403,9661707780,2025-12-13 00:21:00,2025-12-13 00:25:40,280,SMS,71463,6153,1,489848644749924,404703974958965,Jio,Gujarat,True,27.013447309136605,72.56048863636953
722,6978177682,6568535038,2025-12-04 21:54:00,2025-12-04 22:01:37,457,SMS,15927,5900,1,830348850760794,404500789409633,Jio,Maharashtra,False,14.899729058650562,72.18492890960373
723,9101581578,7518102325,2025-11-23 09:35:00,2025-11-23 09:41:30,390,MISSED,22293,7244,3,107337773239854,404597163583733,Airtel,Delhi,True,13.06394027786844,75.45895265621672
724,6561147540,9203444469,2025-11-27 23:32:00,2025-11-27 23:32:02,2,OUTGOING,59380,9688,1,902139041457638,404940845833732,Jio,Rajasthan,False,23.857930388640945,71.81882459819164
725,9411108816,8923824311,2025-12-23 21:31:00,2025-12-23 21:37:22,382,INCOMING,30768,9460,2,297995702192040,404193421538297,Jio,Gujarat,False,21.19156981087859,82.45890415049438
726,6639073808,7987176594,2025-12-19 17:54:00,2025-12-19 18:00:36,396,SMS,54633,6321,2,542665017670959,404461637719787,Jio,Maharashtra,True,25.46926042813235,71.12125236634112
727,9241073459,9708908383,2025-12-10 07:29:00,2025-12-10 07:34:40,340,MISSED,70942,8865,3,999699392846846,404783296077561,Jio,Karnataka,False,14.236358026020632,79.16959830669622
728,8110624995,7227431013,2025-12-14 21:32:00,2025-12-14 21:38:59,419,SMS,36070,5328,2,916156328226208,404815020717271,Airtel,Rajasthan,True,24.724276989758245,87.94054336935358
729,7895041430,7660178830,2025-12-15 21:42:00,2025-12-15 21:43:42,102,OUTGOING,60342,8650,1,882416388223690,404822453275384,Vi,Karnataka,False,15.226037120763912,84.65146485110834
730,7555929586,8479394545,2025-12-05 18:03:00,2025-12-05 18:04:13,73,OUTGOING,59686,1477,1,255928210339506,404777306356685,Airtel,Maharashtra,True,14.618495085851272,81.0739498881582
731,7958416090,7750560849,2025-11-22 06:30:00,2025-11-22 06:37:13,433,OUTGOING,32338,3071,3,753504303089586,404750607931390,BSNL,Maharashtra,True,14.628252766895887,75.51256517415901
732,8540072686,8463288067,2025-12-03 10:32:00,2025-12-03 10:34:45,165,MISSED,83345,3832,2,279800027136364,404696645733423,Jio,Gujarat,True,25.033195523702112,81.2301250532495
733,6469286216,6255428423,2025-12-02 04:47:00,2025-12-02 04:56:38,578,MISSED,91277,1460,3,452337655733164,404346347014480,BSNL,Gujarat,True,22.6431555311392,79.48674635040973
734,9637703536,7281768160,2025-11-23 15:39:00,2025-11-23 15:47:43,523,MISSED,77709,7416,2,539114193810247,404628404821566,Jio,Karnataka,True,20.36904679630591,77.66950091002668
735,9794452261,7099715906,2025-11-24 08:35:00,2025-11-24 08:41:00,360,SMS,31748,3526,2,392169577519940,404055712310190,Vi,Maharashtra,True,17.741287745976038,72.35278678132359
736,8691194349,6948094652,2025-12-07 14:55:00,2025-12-07 15:02:12,432,OUTGOING,22657,4202,1,322993682367601,404961768837141,Jio,Maharashtra,False,26.035208653009732,85.9588758743284
737,8953743708,6131208917,2025-12-02 13:20:00,2025-12-02 13:25:46,346,INCOMING,32392,1967,1,608204269718409,404178810415423,BSNL,Maharashtra,False,18.279121718762166,78.09612367878381
